TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent_num,PaymentType_cat,StandardDateTime
775,5/4/2025,1109,2011,403,3.0,1638.96,15,Credit,2025-05-04
776,5/4/2025,1051,2012,401,1.0,1121.74,5,Credit,2025-05-04
777,5/4/2025,1043,2081,403,0.0,746.22,0,Debit,2025-05-04
778,5/4/2025,1121,2014,403,3.0,985.2,15,Debit,2025-05-04
779,5/4/2025,1120,2062,403,0.0,2477.44,0,Online,2025-05-04
780,5/4/2025,1164,2069,404,1.0,0,5,Cash,2025-05-04
781,5/4/2025,1094,2048,403,1.0,321.87,5,Debit,2025-05-04
782,5/4/2025,1114,2005,403,3.0,428.78,15,Debit,2025-05-04
783,5/4/2025,1119,2033,402,2.0,1338,10,Credit,2025-05-04
784,5/4/2025,1144,2007,402,0.0,1166.78,0,Credit,2025-05-04
785,5/4/2025,1021,2085,403,3.0,0,15,Cash,2025-05-04
786,5/4/2025,1193,2075,402,0.0,1561.28,0,Credit,2025-05-04
787,5/4/2025,1099,2066,404,3.0,0,15,Cash,2025-05-04
788,5/4/2025,1146,2030,404,2.0,543.9,10,Debit,2025-05-04
789,5/4/2025,1020,2050,401,1.0,168.1,5,Cash,2025-05-04
790,5/4/2025,1030,2096,404,1.0,3024.81,5,Online,2025-05-04
791,5/4/2025,1042,2027,402,1.0,232.75,5,Cash,2025-05-04
792,5/4/2025,1010,2054,401,3.0,900.51,15,Debit,2025-05-04
793,5/4/2025,1051,2080,402,2.0,0,10,Cash,2025-05-04
794,5/4/2025,1081,2093,401,0.0,755.94,0,Debit,2025-05-04
795,5/4/2025,1099,2071,404,2.0,984.26,10,Debit,2025-05-04
796,5/4/2025,1070,2066,404,0.0,0,0,Cash,2025-05-04
797,5/4/2025,1179,2079,404,0.0,2851.62,0,Online,2025-05-04
798,5/4/2025,1106,2019,402,0.0,3735.72,0,Online,2025-05-04
799,5/4/2025,1027,2072,401,2.0,672.48,10,Debit,2025-05-04
800,5/4/2025,1137,2044,404,2.0,830.32,10,Debit,2025-05-04
801,5/4/2025,1098,2083,404,3.0,2304.48,15,Online,2025-05-04
802,5/4/2025,1009,2022,403,3.0,2684.72,15,Online,2025-05-04
803,5/4/2025,1036,2079,404,0.0,950.54,0,Debit,2025-05-04
804,5/4/2025,1101,2042,402,0.0,335.22,0,Debit,2025-05-04
805,5/4/2025,1190,2060,403,2.0,0,10,Cash,2025-05-04
806,5/4/2025,1005,2043,403,2.0,2096.28,10,Online,2025-05-04
807,5/4/2025,1071,2062,401,1.0,557.42,5,Debit,2025-05-04
808,5/4/2025,1034,2038,404,2.0,2223.62,10,Online,2025-05-04
809,5/4/2025,1068,2093,404,0.0,2267.82,0,Online,2025-05-04
810,5/4/2025,1048,2056,402,3.0,524.72,15,Debit,2025-05-04
811,5/4/2025,1189,2062,403,0.0,1858.08,0,Credit,2025-05-04
812,5/4/2025,1131,2020,401,2.0,0,10,Cash,2025-05-04
813,5/4/2025,1181,2064,404,1.0,264.64,5,Cash,2025-05-04
815,5/4/2025,1049,2025,401,1.0,503.32,5,Debit,2025-05-04
816,5/4/2025,1008,2058,401,2.0,533.4,10,Debit,2025-05-04
817,5/4/2025,1180,2025,403,2.0,894.78,10,Debit,2025-05-04
818,5/4/2025,1118,2064,404,0.0,882.12,0,Debit,2025-05-04
819,5/4/2025,1174,2003,402,2.0,308.14,10,Debit,2025-05-04
820,5/4/2025,1125,2076,404,1.0,725.46,5,Debit,2025-05-04
821,5/4/2025,1121,2075,403,2.0,2498.05,10,Online,2025-05-04
822,5/4/2025,1041,2033,401,2.0,669,10,Debit,2025-05-04
823,5/4/2025,1007,2049,401,1.0,845.86,5,Debit,2025-05-04
825,5/4/2025,1165,2028,402,2.0,1531.06,10,Credit,2025-05-04
826,5/4/2025,1166,2052,401,0.0,731.26,0,Debit,2025-05-04
827,5/4/2025,1121,2016,402,0.0,646.04,0,Debit,2025-05-04
828,5/4/2025,1057,2032,403,2.0,3782.4,10,Online,2025-05-04
829,5/4/2025,1108,2048,403,3.0,357.63,15,Debit,2025-05-04
830,5/4/2025,1064,2027,404,2.0,413.78,10,Debit,2025-05-04
831,5/4/2025,1173,2066,404,0.0,2580.3,0,Online,2025-05-04
832,5/4/2025,1001,2065,403,2.0,376.27,10,Debit,2025-05-04
833,5/4/2025,1076,2087,401,3.0,796.6,15,Debit,2025-05-04
834,5/4/2025,1016,2043,403,2.0,2795.04,10,Online,2025-05-04
835,5/4/2025,1070,2033,403,1.0,752.62,5,Debit,2025-05-04
836,5/4/2025,1038,2066,402,0.0,1032.12,0,Credit,2025-05-04
837,5/4/2025,1153,2051,403,1.0,316.76,5,Debit,2025-05-04
838,5/4/2025,1184,2003,404,2.0,1848.86,10,Credit,2025-05-04
839,5/4/2025,1066,2053,404,3.0,0,15,Cash,2025-05-04
840,5/4/2025,1188,2004,402,2.0,2967.2,10,Online,2025-05-04
841,5/4/2025,1185,2091,402,3.0,3623.16,15,Online,2025-05-04
842,5/4/2025,1171,2045,403,1.0,280.93,5,Cash,2025-05-04
843,5/4/2025,1168,2071,402,2.0,1968.51,10,Credit,2025-05-04
844,5/4/2025,1024,2060,402,2.0,326.7,10,Debit,2025-05-04
845,5/4/2025,1185,2071,402,2.0,984.26,10,Debit,2025-05-04
846,5/4/2025,1167,2011,402,2.0,327.79,10,Debit,2025-05-04
847,5/4/2025,1057,2095,403,3.0,2453.95,15,Online,2025-05-04
848,5/4/2025,1084,2047,403,2.0,803.95,10,Debit,2025-05-04
849,5/4/2025,1118,2015,404,0.0,4049.82,0,Online,2025-05-04
850,5/4/2025,1162,2074,401,3.0,659.5,15,Debit,2025-05-04
851,5/4/2025,1049,2064,401,3.0,882.12,15,Debit,2025-05-04
852,5/4/2025,1135,2038,404,0.0,926.51,0,Debit,2025-05-04
853,5/4/2025,1038,2017,402,2.0,741.92,10,Debit,2025-05-04
854,5/4/2025,1104,2072,404,1.0,1134.81,5,Credit,2025-05-04
855,5/4/2025,1080,2091,402,0.0,2717.37,0,Online,2025-05-04
856,5/4/2025,1124,2042,402,2.0,0,10,Cash,2025-05-04
857,5/4/2025,1162,2007,401,3.0,583.39,15,Debit,2025-05-04
858,5/4/2025,1070,2026,402,1.0,190.4,5,Cash,2025-05-04
859,5/4/2025,1125,2097,401,1.0,3031.56,5,Online,2025-05-04
860,5/4/2025,1157,2055,404,3.0,53.94,15,Cash,2025-05-04
861,5/4/2025,1109,2061,404,0.0,799.68,0,Debit,2025-05-04
862,5/4/2025,1009,2068,402,2.0,0,10,Cash,2025-05-04
863,5/4/2025,1003,2041,402,0.0,2412.63,0,Online,2025-05-04
865,5/4/2025,1177,2044,403,1.0,373.64,5,Debit,2025-05-04
866,5/4/2025,1026,2049,403,1.0,3383.42,5,Online,2025-05-04
867,5/4/2025,1016,2005,403,2.0,686.05,10,Debit,2025-05-04
868,5/4/2025,1116,2093,403,3.0,755.94,15,Debit,2025-05-04
869,5/4/2025,1175,2017,403,3.0,463.7,15,Debit,2025-05-04
870,5/4/2025,1091,2096,402,1.0,1209.92,5,Credit,2025-05-04
871,5/4/2025,1103,2002,402,1.0,779.4,5,Debit,2025-05-04
872,5/4/2025,1186,2016,402,0.0,646.04,0,Debit,2025-05-04
873,5/4/2025,1150,2064,402,0.0,294.04,0,Cash,2025-05-04
874,5/4/2025,1093,2091,401,3.0,2717.37,15,Online,2025-05-04
875,5/4/2025,1163,2032,401,0.0,0,0,Cash,2025-05-04
876,5/4/2025,1169,2013,401,0.0,935.36,0,Debit,2025-05-04
877,5/4/2025,1176,2014,404,3.0,1231.5,15,Credit,2025-05-04
878,5/4/2025,1097,2015,403,3.0,2699.88,15,Online,2025-05-04
879,5/4/2025,1179,2019,402,0.0,1867.86,0,Credit,2025-05-04
880,5/4/2025,1077,2053,401,2.0,976.24,10,Debit,2025-05-04
881,5/4/2025,1159,2077,402,3.0,561.83,15,Debit,2025-05-04
882,5/4/2025,1026,2065,401,2.0,1881.36,10,Credit,2025-05-04
883,5/4/2025,1029,2013,404,1.0,0,5,Cash,2025-05-04
884,5/4/2025,1155,2025,403,1.0,503.32,5,Debit,2025-05-04
885,5/4/2025,1091,2090,404,2.0,171.94,10,Cash,2025-05-04
886,5/4/2025,1041,2005,404,1.0,385.9,5,Debit,2025-05-04
887,5/4/2025,1176,2061,403,1.0,359.86,5,Debit,2025-05-04
889,5/4/2025,1146,2085,404,1.0,653.81,5,Debit,2025-05-04
891,5/4/2025,1065,2082,402,3.0,266.6,15,Cash,2025-05-04
892,5/4/2025,1075,2033,404,0.0,2508.75,0,Online,2025-05-04
893,5/4/2025,1025,2022,401,2.0,1073.89,10,Credit,2025-05-04
894,5/4/2025,1092,2086,403,3.0,894.1,15,Debit,2025-05-04
895,5/4/2025,1189,2014,401,0.0,0,0,Cash,2025-05-04
896,5/4/2025,1002,2017,402,2.0,0,10,Cash,2025-05-04
897,5/4/2025,1091,2056,403,0.0,1049.44,0,Credit,2025-05-04
898,5/4/2025,1095,2043,402,0.0,0,0,Cash,2025-05-04
899,5/4/2025,1102,2051,404,2.0,93.86,10,Cash,2025-05-04
900,5/4/2025,1098,2088,404,3.0,0,15,Cash,2025-05-04
901,5/4/2025,1166,2021,401,1.0,0,5,Cash,2025-05-04
902,5/4/2025,1178,2092,401,1.0,867.98,5,Debit,2025-05-04
903,5/4/2025,1026,2053,404,3.0,1830.45,15,Credit,2025-05-04
904,5/4/2025,1046,2078,404,2.0,454.43,10,Debit,2025-05-04
905,5/4/2025,1156,2003,402,3.0,1925.9,15,Credit,2025-05-04
906,5/4/2025,1124,2014,404,3.0,0,15,Cash,2025-05-04
907,5/4/2025,1011,2008,403,2.0,106.54,10,Cash,2025-05-04
908,5/4/2025,1003,2090,402,2.0,57.31,10,Cash,2025-05-04
909,5/4/2025,1132,2066,401,3.0,1548.18,15,Credit,2025-05-04
910,5/4/2025,1169,2093,402,3.0,755.94,15,Debit,2025-05-04
911,5/4/2025,1088,2084,404,1.0,0,5,Cash,2025-05-04
912,5/4/2025,1142,2078,401,0.0,568.04,0,Debit,2025-05-04
913,5/4/2025,1164,2020,404,3.0,1879.15,15,Credit,2025-05-04
914,5/4/2025,1042,2009,404,2.0,53.05,10,Cash,2025-05-04
915,5/4/2025,1061,2042,403,0.0,167.61,0,Cash,2025-05-04
916,5/4/2025,1129,2028,404,3.0,2551.76,15,Online,2025-05-04
917,5/4/2025,1060,2010,404,3.0,544.88,15,Debit,2025-05-04
918,5/4/2025,1146,2057,401,3.0,436.98,15,Debit,2025-05-04
919,5/4/2025,1114,2040,401,3.0,34.54,15,Cash,2025-05-04
920,5/4/2025,1190,2083,401,0.0,2304.48,0,Online,2025-05-04
921,5/4/2025,1103,2052,401,0.0,2193.78,0,Online,2025-05-04
922,5/4/2025,1023,2077,403,1.0,505.65,5,Debit,2025-05-04
923,5/4/2025,1167,2085,404,2.0,387.44,10,Debit,2025-05-04
924,5/4/2025,1093,2006,402,3.0,594,15,Debit,2025-05-04
925,5/4/2025,1084,2071,404,2.0,492.13,10,Debit,2025-05-04
926,5/4/2025,1183,2057,401,0.0,873.96,0,Debit,2025-05-04
927,5/4/2025,1194,2084,402,0.0,563.7,0,Debit,2025-05-04
928,5/4/2025,1087,2045,403,2.0,499.42,10,Debit,2025-05-04
929,5/4/2025,1179,2013,401,1.0,1683.65,5,Credit,2025-05-04
930,5/4/2025,1126,2017,404,0.0,927.4,0,Debit,2025-05-04
931,5/4/2025,1065,2078,402,1.0,127.81,5,Cash,2025-05-04
932,5/4/2025,1030,2050,402,3.0,186.78,15,Cash,2025-05-04
933,5/4/2025,1005,2024,403,0.0,621.35,0,Debit,2025-05-04
934,5/4/2025,1193,2053,401,0.0,1830.45,0,Credit,2025-05-04
935,5/4/2025,1197,2057,404,1.0,1179.85,5,Credit,2025-05-04
937,5/4/2025,1149,2061,402,1.0,359.86,5,Debit,2025-05-04
938,5/4/2025,1187,2016,401,3.0,2584.16,15,Online,2025-05-04
939,5/4/2025,1168,2076,403,3.0,2418.21,15,Online,2025-05-04
940,5/4/2025,1107,2077,402,2.0,898.93,10,Debit,2025-05-04
941,5/4/2025,1101,2043,403,3.0,3493.8,15,Online,2025-05-04
942,5/4/2025,1034,2017,404,2.0,0,10,Cash,2025-05-04
943,5/4/2025,1179,2070,403,1.0,61.52,5,Cash,2025-05-04
944,5/4/2025,1051,2026,403,2.0,338.5,10,Debit,2025-05-04
945,5/4/2025,1172,2016,402,2.0,516.83,10,Debit,2025-05-04
946,5/4/2025,1181,2014,403,3.0,246.3,15,Cash,2025-05-04
947,5/4/2025,1149,2073,404,2.0,799.09,10,Debit,2025-05-04
948,5/4/2025,1108,2001,401,0.0,412.35,0,Debit,2025-05-04
949,5/4/2025,1097,2018,401,0.0,1084.52,0,Credit,2025-05-04
950,5/4/2025,1051,2034,402,2.0,217.87,10,Cash,2025-05-04
951,5/4/2025,1174,2032,402,0.0,4728,0,Online,2025-05-04
952,5/4/2025,1176,2037,402,0.0,720.28,0,Debit,2025-05-04
953,5/4/2025,1091,2057,401,1.0,786.56,5,Debit,2025-05-04
954,5/4/2025,1190,2082,404,1.0,239.94,5,Cash,2025-05-04
955,5/4/2025,1130,2089,403,0.0,413.52,0,Debit,2025-05-04
956,5/4/2025,1097,2049,404,2.0,0,10,Cash,2025-05-04
957,5/4/2025,1141,2006,401,2.0,0,10,Cash,2025-05-04
958,5/4/2025,1051,2079,404,1.0,1710.97,5,Credit,2025-05-04
959,5/4/2025,1162,2090,403,1.0,257.9,5,Cash,2025-05-04
960,5/4/2025,1198,2092,402,2.0,771.54,10,Debit,2025-05-04
961,5/4/2025,1114,2022,401,1.0,3020.31,5,Online,2025-05-04
962,5/4/2025,1044,2094,401,3.0,493.35,15,Debit,2025-05-04
963,5/4/2025,1010,2054,403,2.0,720.41,10,Debit,2025-05-04
964,5/4/2025,1033,2020,403,0.0,751.66,0,Debit,2025-05-04
965,5/4/2025,1084,2059,402,0.0,0,0,Cash,2025-05-04
966,5/4/2025,1039,2041,401,2.0,0,10,Cash,2025-05-04
967,5/4/2025,1125,2073,403,0.0,1997.72,0,Credit,2025-05-04
968,5/4/2025,1005,2090,403,1.0,193.43,5,Cash,2025-05-04
969,5/4/2025,1047,2066,401,1.0,464.45,5,Debit,2025-05-04
970,5/4/2025,1106,2069,404,0.0,464.78,0,Debit,2025-05-04
971,5/4/2025,1089,2028,402,2.0,0,10,Cash,2025-05-04
972,5/4/2025,1084,2046,403,1.0,0,5,Cash,2025-05-04
973,5/4/2025,1192,2079,404,0.0,950.54,0,Debit,2025-05-04
974,5/4/2025,1029,2085,403,3.0,726.45,15,Debit,2025-05-04
975,5/4/2025,1061,2082,402,0.0,533.2,0,Debit,2025-05-04
976,5/4/2025,1174,2041,404,0.0,804.21,0,Debit,2025-05-04
977,5/4/2025,1098,2032,403,0.0,0,0,Cash,2025-05-04
978,5/4/2025,1132,2098,403,3.0,3631.44,15,Online,2025-05-04
979,5/4/2025,1124,2005,403,1.0,1157.71,5,Credit,2025-05-04
980,5/4/2025,1082,2065,401,0.0,1411.02,0,Credit,2025-05-04
981,5/4/2025,1042,2098,401,0.0,4539.3,0,Online,2025-05-04
982,5/4/2025,1053,2085,402,3.0,726.45,15,Debit,2025-05-04
983,5/4/2025,1026,2026,404,0.0,423.12,0,Debit,2025-05-04
984,5/4/2025,1191,2087,402,0.0,477.96,0,Debit,2025-05-04
985,5/4/2025,1117,2091,403,0.0,1811.58,0,Credit,2025-05-04
986,5/4/2025,1022,2009,401,1.0,119.36,5,Cash,2025-05-04
987,5/4/2025,1064,2071,401,1.0,1107.29,5,Credit,2025-05-04
988,5/4/2025,1066,2052,404,3.0,5118.82,15,Online,2025-05-04
989,5/4/2025,1161,2051,404,2.0,375.42,10,Debit,2025-05-04
990,5/4/2025,1004,2049,401,0.0,939.84,0,Debit,2025-05-04
991,5/4/2025,1164,2092,401,0.0,2893.26,0,Online,2025-05-04
992,5/4/2025,1179,2009,403,0.0,66.31,0,Cash,2025-05-04
993,5/4/2025,1074,2087,403,0.0,477.96,0,Debit,2025-05-04
994,5/4/2025,1072,2097,404,3.0,842.1,15,Debit,2025-05-04
995,5/4/2025,1101,2084,401,3.0,1127.4,15,Credit,2025-05-04
996,5/4/2025,1040,2068,402,1.0,2952.86,5,Online,2025-05-04
997,5/4/2025,1191,2050,403,1.0,504.31,5,Debit,2025-05-04
998,5/4/2025,1076,2086,403,0.0,2682.3,0,Online,2025-05-04
999,5/4/2025,1141,2071,402,0.0,1230.32,0,Credit,2025-05-04
1001,5/4/2025,1078,2026,403,1.0,761.62,5,Debit,2025-05-04
1002,5/4/2025,1105,2082,402,1.0,239.94,5,Cash,2025-05-04
1003,5/4/2025,1047,2028,403,1.0,1148.29,5,Credit,2025-05-04
1004,5/4/2025,1029,2023,401,3.0,2818.62,15,Online,2025-05-04
1005,5/4/2025,1165,2070,401,2.0,54.69,10,Cash,2025-05-04
1006,5/4/2025,1171,2008,403,0.0,133.18,0,Cash,2025-05-04
1007,5/4/2025,1050,2092,404,2.0,771.54,10,Debit,2025-05-04
1008,5/4/2025,1091,2016,402,0.0,1292.08,0,Credit,2025-05-04
1009,5/4/2025,1072,2079,401,1.0,855.49,5,Debit,2025-05-04
1010,5/4/2025,1081,2062,404,2.0,495.49,10,Debit,2025-05-04
1011,5/4/2025,1157,2084,403,1.0,253.67,5,Cash,2025-05-04
1012,5/4/2025,1144,2072,403,2.0,672.48,10,Debit,2025-05-04
1013,5/4/2025,1109,2021,401,2.0,668.33,10,Debit,2025-05-04
1014,5/4/2025,1063,2028,404,2.0,510.35,10,Debit,2025-05-04
1015,5/4/2025,1092,2017,403,3.0,1854.8,15,Credit,2025-05-04
1016,5/4/2025,1118,2057,403,2.0,699.17,10,Debit,2025-05-04
1017,5/4/2025,1124,2070,401,1.0,30.76,5,Cash,2025-05-04
1018,5/4/2025,1165,2077,401,2.0,449.46,10,Debit,2025-05-04
1019,5/4/2025,1035,2068,402,2.0,1968.58,10,Credit,2025-05-04
1020,5/4/2025,1187,2080,401,0.0,0,0,Cash,2025-05-04
1021,5/4/2025,1004,2064,401,3.0,882.12,15,Debit,2025-05-04
1022,5/4/2025,1196,2075,402,0.0,2341.92,0,Online,2025-05-04
1023,5/4/2025,1141,2033,404,1.0,0,5,Cash,2025-05-04
1024,5/4/2025,1093,2050,402,2.0,448.27,10,Debit,2025-05-04
1025,5/4/2025,1034,2059,401,3.0,1536.15,15,Credit,2025-05-04
1026,5/4/2025,1093,2064,401,1.0,793.91,5,Debit,2025-05-04
1027,5/4/2025,1157,2087,402,1.0,286.78,5,Cash,2025-05-04
1028,5/4/2025,1114,2020,402,1.0,676.49,5,Debit,2025-05-04
1029,5/4/2025,1188,2093,404,2.0,1814.26,10,Credit,2025-05-04
1030,5/4/2025,1010,2028,404,1.0,1148.29,5,Credit,2025-05-04
1031,5/4/2025,1016,2033,403,1.0,2257.88,5,Online,2025-05-04
1032,5/4/2025,1010,2085,402,2.0,387.44,10,Debit,2025-05-04
1033,5/4/2025,1099,2060,404,0.0,0,0,Cash,2025-05-04
1034,5/4/2025,1010,2083,403,0.0,768.16,0,Debit,2025-05-04
1035,5/4/2025,1180,2066,403,2.0,1238.54,10,Credit,2025-05-04
1036,5/4/2025,1148,2069,402,3.0,697.17,15,Debit,2025-05-04
1037,5/4/2025,1167,2048,403,0.0,1072.89,0,Credit,2025-05-04
1038,5/4/2025,1132,2032,404,1.0,851.04,5,Debit,2025-05-04
1039,5/4/2025,1132,2051,403,2.0,187.71,10,Cash,2025-05-04
1040,5/4/2025,1124,2061,401,1.0,0,5,Cash,2025-05-04
1041,5/4/2025,1112,2021,402,0.0,835.41,0,Debit,2025-05-04
1042,5/4/2025,1131,2082,403,1.0,239.94,5,Cash,2025-05-04
1043,5/4/2025,1038,2023,402,2.0,0,10,Cash,2025-05-04
1044,5/4/2025,1154,2091,401,1.0,3260.84,5,Online,2025-05-04
1045,5/4/2025,1106,2042,401,3.0,1173.27,15,Credit,2025-05-04
1046,5/4/2025,1172,2061,404,1.0,719.71,5,Debit,2025-05-04
1047,5/4/2025,1151,2020,404,0.0,1127.49,0,Credit,2025-05-04
1048,5/4/2025,1062,2005,402,1.0,385.9,5,Debit,2025-05-04
1049,5/4/2025,1034,2080,401,1.0,2996.14,5,Online,2025-05-04
1050,5/4/2025,1014,2021,403,1.0,1503.74,5,Credit,2025-05-04
1051,5/4/2025,1132,2051,401,2.0,281.57,10,Cash,2025-05-04
1052,5/4/2025,1021,2027,404,3.0,775.83,15,Debit,2025-05-04
1053,5/4/2025,1123,2021,402,3.0,0,15,Cash,2025-05-04
1054,5/4/2025,1153,2018,402,2.0,867.62,10,Debit,2025-05-04
1055,5/4/2025,1042,2092,403,3.0,1446.63,15,Credit,2025-05-04
1056,5/4/2025,1152,2075,401,1.0,2107.73,5,Online,2025-05-04
1057,5/4/2025,1096,2049,402,0.0,939.84,0,Debit,2025-05-04
1058,5/4/2025,1004,2025,404,1.0,0,5,Cash,2025-05-04
1059,5/4/2025,1155,2012,402,3.0,623.19,15,Debit,2025-05-04
1060,5/4/2025,1157,2076,401,0.0,2418.21,0,Online,2025-05-04
1061,5/4/2025,1023,2061,402,0.0,199.92,0,Cash,2025-05-04
1062,5/4/2025,1198,2086,404,3.0,894.1,15,Debit,2025-05-04
1063,5/4/2025,1094,2005,404,1.0,771.8,5,Debit,2025-05-04
1064,5/4/2025,1123,2098,404,2.0,3631.44,10,Online,2025-05-04
1065,5/4/2025,1150,2094,401,3.0,2466.75,15,Online,2025-05-04
1066,5/4/2025,1034,2032,404,1.0,1702.08,5,Credit,2025-05-04
1067,5/4/2025,1021,2036,404,2.0,348.77,10,Debit,2025-05-04
1070,5/4/2025,1176,2040,404,2.0,55.26,10,Cash,2025-05-04
1071,5/4/2025,1027,2019,404,2.0,747.14,10,Debit,2025-05-04
1072,5/4/2025,1066,2068,404,2.0,1968.58,10,Credit,2025-05-04
1073,5/4/2025,1156,2035,404,1.0,0,5,Cash,2025-05-04
1074,5/4/2025,1105,2070,404,1.0,0,5,Cash,2025-05-04
1075,5/4/2025,1094,2071,404,2.0,984.26,10,Debit,2025-05-04
1076,5/4/2025,1078,2073,403,3.0,499.43,15,Debit,2025-05-04
1077,5/4/2025,1188,2017,401,1.0,417.33,5,Debit,2025-05-04
1078,5/4/2025,1114,2089,402,0.0,827.04,0,Debit,2025-05-04
1079,5/4/2025,1054,2065,404,2.0,376.27,10,Debit,2025-05-04
1080,5/4/2025,1140,2078,401,1.0,255.62,5,Cash,2025-05-04
1081,5/4/2025,1099,2081,401,0.0,1492.44,0,Credit,2025-05-04
1082,5/4/2025,1037,2060,404,0.0,1225.14,0,Credit,2025-05-04
1083,5/4/2025,1016,2033,402,2.0,2007,10,Online,2025-05-04
1084,5/4/2025,1020,2077,401,3.0,561.83,15,Debit,2025-05-04
1085,5/4/2025,1102,2078,403,0.0,142.01,0,Cash,2025-05-04
1086,5/4/2025,1198,2022,404,3.0,671.18,15,Debit,2025-05-04
1087,5/4/2025,1002,2025,403,1.0,503.32,5,Debit,2025-05-04
1088,5/4/2025,1008,2076,402,1.0,1450.93,5,Credit,2025-05-04
1089,5/4/2025,1172,2004,403,1.0,834.52,5,Debit,2025-05-04
1092,5/4/2025,1171,2050,404,1.0,168.1,5,Cash,2025-05-04
1093,5/4/2025,1132,2001,401,0.0,2061.75,0,Online,2025-05-04
1094,5/4/2025,1140,2036,403,2.0,348.77,10,Debit,2025-05-04
1095,5/4/2025,1070,2028,402,3.0,2551.76,15,Online,2025-05-04
1096,5/4/2025,1103,2073,401,2.0,0,10,Cash,2025-05-04
1097,5/4/2025,1044,2052,401,0.0,2193.78,0,Online,2025-05-04
1098,5/4/2025,1128,2037,403,0.0,0,0,Cash,2025-05-04
1099,5/4/2025,1131,2032,403,3.0,4728,15,Online,2025-05-04
1100,5/4/2025,1096,2072,404,1.0,378.27,5,Debit,2025-05-04
1101,5/4/2025,1193,2043,404,3.0,2620.35,15,Online,2025-05-04
1102,5/4/2025,1150,2003,404,0.0,1155.54,0,Credit,2025-05-04
1103,5/4/2025,1066,2008,404,1.0,59.93,5,Cash,2025-05-04
1104,5/4/2025,1173,2089,402,2.0,0,10,Cash,2025-05-04
1105,5/4/2025,1105,2045,401,2.0,499.42,10,Debit,2025-05-04
1106,5/4/2025,1063,2036,401,3.0,653.94,15,Debit,2025-05-04
1107,5/4/2025,1172,2095,403,0.0,981.58,0,Debit,2025-05-04
1108,5/4/2025,1141,2022,404,2.0,0,10,Cash,2025-05-04
1109,5/4/2025,1090,2027,403,1.0,698.25,5,Debit,2025-05-04
1110,5/4/2025,1191,2087,402,3.0,955.92,15,Debit,2025-05-04
1111,5/4/2025,1188,2025,402,1.0,251.66,5,Cash,2025-05-04
1112,5/4/2025,1067,2026,402,1.0,380.81,5,Debit,2025-05-04
1113,5/4/2025,1063,2079,403,1.0,1710.97,5,Credit,2025-05-04
1115,5/4/2025,1173,2084,404,0.0,281.85,0,Cash,2025-05-04
1116,5/4/2025,1195,2069,401,3.0,697.17,15,Debit,2025-05-04
1117,5/4/2025,1095,2079,403,3.0,950.54,15,Debit,2025-05-04
1118,5/4/2025,1147,2035,404,1.0,809.99,5,Debit,2025-05-04
1119,5/4/2025,1195,2065,403,3.0,1411.02,15,Credit,2025-05-04
1120,5/4/2025,1056,2096,402,0.0,0,0,Cash,2025-05-04
1121,5/4/2025,1134,2054,404,0.0,3602.04,0,Online,2025-05-04
1122,5/4/2025,1128,2044,404,1.0,373.64,5,Debit,2025-05-04
1123,5/4/2025,1117,2015,404,2.0,1619.93,10,Credit,2025-05-04
1124,5/4/2025,1176,2001,401,1.0,371.12,5,Debit,2025-05-04
1125,5/4/2025,1097,2074,401,2.0,527.6,10,Debit,2025-05-04
1126,5/4/2025,1092,2078,403,1.0,383.43,5,Debit,2025-05-04
1127,5/4/2025,1140,2033,402,2.0,1338,10,Credit,2025-05-04
1128,5/4/2025,1120,2078,403,2.0,227.22,10,Cash,2025-05-04
1129,5/4/2025,1047,2063,404,1.0,0,5,Cash,2025-05-04
1130,5/4/2025,1107,2089,403,2.0,330.82,10,Debit,2025-05-04
1131,5/4/2025,1102,2035,404,1.0,1619.98,5,Credit,2025-05-04
1132,5/4/2025,1146,2016,402,0.0,0,0,Cash,2025-05-04
1133,5/4/2025,1184,2034,402,3.0,680.85,15,Debit,2025-05-04
1134,5/4/2025,1097,2025,402,1.0,1258.29,5,Credit,2025-05-04
1135,5/4/2025,1121,2001,402,3.0,0,15,Cash,2025-05-04
1136,5/4/2025,1127,2017,403,3.0,0,15,Cash,2025-05-04
1137,5/4/2025,1076,2032,401,3.0,6619.2,15,Online,2025-05-04
1138,5/4/2025,1025,2088,402,0.0,0,0,Cash,2025-05-04
1139,5/4/2025,1055,2032,404,0.0,945.6,0,Debit,2025-05-04
1140,5/4/2025,1115,2095,403,2.0,0,10,Cash,2025-05-04
1141,5/4/2025,1092,2046,403,2.0,80.23,10,Cash,2025-05-04
1142,5/4/2025,1005,2052,401,2.0,1170.02,10,Credit,2025-05-04
1143,5/4/2025,1173,2077,402,1.0,1516.94,5,Credit,2025-05-04
1145,5/4/2025,1172,2065,404,3.0,2822.04,15,Online,2025-05-04
1146,5/4/2025,1020,2048,403,3.0,1072.89,15,Credit,2025-05-04
1147,5/4/2025,1161,2018,402,2.0,1301.42,10,Credit,2025-05-04
1148,5/4/2025,1107,2080,404,0.0,4993.56,0,Online,2025-05-04
1149,5/4/2025,1020,2020,403,1.0,1014.74,5,Credit,2025-05-04
1150,5/4/2025,1080,2040,403,2.0,55.26,10,Cash,2025-05-04
1151,5/4/2025,1154,2082,404,2.0,639.84,10,Debit,2025-05-04
