TransactionID,SaleDate,CustomerID,ProductID,StoreID,CampaignID,SaleAmount,DiscountPercent_num,PaymentType_cat
963,5/4/2025,1010,2054,403,2,720.41,10,Debit
964,5/4/2025,1033,2020,403,0,751.66,0,Debit
965,5/4/2025,1084,2059,402,0,0,0,Cash
966,5/4/2025,1039,2041,401,2,0,10,Cash
967,5/4/2025,1125,2073,403,0,1997.72,0,Credit
968,5/4/2025,1005,2090,403,1,193.43,5,Cash
969,5/4/2025,1047,2066,401,1,464.45,5,Debit
970,5/4/2025,1106,2069,404,0,464.78,0,Debit
971,5/4/2025,1089,2028,402,2,0,10,Cash
972,5/4/2025,1084,2046,403,1,0,5,Cash
973,5/4/2025,1192,2079,404,0,950.54,0,Debit
974,5/4/2025,1029,2085,403,3,726.45,15,Debit
975,5/4/2025,1061,2082,402,0,533.2,0,Debit
976,5/4/2025,1174,2041,404,0,804.21,0,Debit
977,5/4/2025,1098,2032,403,0,0,0,Cash
978,5/4/2025,1132,2098,403,3,3631.44,15,Online
979,5/4/2025,1124,2005,403,1,1157.71,5,Credit
980,5/4/2025,1082,2065,401,0,1411.02,0,Credit
981,5/4/2025,1042,2098,401,0,4539.3,0,Online
982,5/4/2025,1053,2085,402,3,726.45,15,Debit
983,5/4/2025,1026,2026,404,0,423.12,0,Debit
984,5/4/2025,1191,2087,402,0,477.96,0,Debit
985,5/4/2025,1117,2091,403,0,1811.58,0,Credit
986,5/4/2025,1022,2009,401,1,119.36,5,Cash
987,5/4/2025,1064,2071,401,1,1107.29,5,Credit
988,5/4/2025,1066,2052,404,3,5118.82,15,Online
989,5/4/2025,1161,2051,404,2,375.42,10,Debit
990,5/4/2025,1004,2049,401,0,939.84,0,Debit
991,5/4/2025,1164,2092,401,0,2893.26,0,Online
992,5/4/2025,1179,2009,403,0,66.31,0,Cash
993,5/4/2025,1074,2087,403,0,477.96,0,Debit
994,5/4/2025,1072,2097,404,3,842.1,15,Debit
995,5/4/2025,1101,2084,401,3,1127.4,15,Credit
996,5/4/2025,1040,2068,402,1,2952.86,5,Online
997,5/4/2025,1191,2050,403,1,504.31,5,Debit
998,5/4/2025,1076,2086,403,0,2682.3,0,Online
999,5/4/2025,1141,2071,402,0,1230.32,0,Credit
1000,5/4/2025,1010,2000,404,0,3877.24,0,Online
1001,5/4/2025,1078,2026,403,1,761.62,5,Debit
1002,5/4/2025,1105,2082,402,1,239.94,5,Cash
1003,5/4/2025,1047,2028,403,1,1148.29,5,Credit
1004,5/4/2025,1029,2023,401,3,2818.62,15,Online
1005,5/4/2025,1165,2070,401,2,54.69,10,Cash
1006,5/4/2025,1171,2008,403,0,133.18,0,Cash
1007,5/4/2025,1050,2092,404,2,771.54,10,Debit
1008,5/4/2025,1091,2016,402,0,1292.08,0,Credit
1009,5/4/2025,1072,2079,401,1,855.49,5,Debit
1010,5/4/2025,1081,2062,404,2,495.49,10,Debit
1011,5/4/2025,1157,2084,403,1,253.67,5,Cash
1012,5/4/2025,1144,2072,403,2,672.48,10,Debit
1013,5/4/2025,1109,2021,401,2,668.33,10,Debit
1014,5/4/2025,1063,2028,404,2,510.35,10,Debit
1015,5/4/2025,1092,2017,403,3,1854.8,15,Credit
1016,5/4/2025,1118,2057,403,2,699.17,10,Debit
1017,5/4/2025,1124,2070,401,1,30.76,5,Cash
1018,5/4/2025,1165,2077,401,2,449.46,10,Debit
1019,5/4/2025,1035,2068,402,2,1968.58,10,Credit
1020,5/4/2025,1187,2080,401,0,0,0,Cash
1021,5/4/2025,1004,2064,401,3,882.12,15,Debit
1022,5/4/2025,1196,2075,402,0,2341.92,0,Online
1023,5/4/2025,1141,2033,404,1,0,5,Cash
1024,5/4/2025,1093,2050,402,2,448.27,10,Debit
1025,5/4/2025,1034,2059,401,3,1536.15,15,Credit
1026,5/4/2025,1093,2064,401,1,793.91,5,Debit
1027,5/4/2025,1157,2087,402,1,286.78,5,Cash
1028,5/4/2025,1114,2020,402,1,676.49,5,Debit
1029,5/4/2025,1188,2093,404,2,1814.26,10,Credit
1030,5/4/2025,1010,2028,404,1,1148.29,5,Credit
1031,5/4/2025,1016,2033,403,1,2257.88,5,Online
1032,5/4/2025,1010,2085,402,2,387.44,10,Debit
1033,5/4/2025,1099,2060,404,0,0,0,Cash
1034,5/4/2025,1010,2083,403,0,768.16,0,Debit
1035,5/4/2025,1180,2066,403,2,1238.54,10,Credit
1036,5/4/2025,1148,2069,402,3,697.17,15,Debit
1037,5/4/2025,1167,2048,403,0,1072.89,0,Credit
1038,5/4/2025,1132,2032,404,1,851.04,5,Debit
1039,5/4/2025,1132,2051,403,2,187.71,10,Cash
1040,5/4/2025,1124,2061,401,1,0,5,Cash
1041,5/4/2025,1112,2021,402,0,835.41,0,Debit
1042,5/4/2025,1131,2082,403,1,239.94,5,Cash
1043,5/4/2025,1038,2023,402,2,0,10,Cash
1044,5/4/2025,1154,2091,401,1,3260.84,5,Online
1045,5/4/2025,1106,2042,401,3,1173.27,15,Credit
1046,5/4/2025,1172,2061,404,1,719.71,5,Debit
1047,5/4/2025,1151,2020,404,0,1127.49,0,Credit
1048,5/4/2025,1062,2005,402,1,385.9,5,Debit
1049,5/4/2025,1034,2080,401,1,2996.14,5,Online
1050,5/4/2025,1014,2021,403,1,1503.74,5,Credit
1051,5/4/2025,1132,2051,401,2,281.57,10,Cash
1052,5/4/2025,1021,2027,404,3,775.83,15,Debit
1053,5/4/2025,1123,2021,402,3,0,15,Cash
1054,5/4/2025,1153,2018,402,2,867.62,10,Debit
1055,5/4/2025,1042,2092,403,3,1446.63,15,Credit
1056,5/4/2025,1152,2075,401,1,2107.73,5,Online
1057,5/4/2025,1096,2049,402,0,939.84,0,Debit
1058,5/4/2025,1004,2025,404,1,0,5,Cash
1059,5/4/2025,1155,2012,402,3,623.19,15,Debit
1060,5/4/2025,1157,2076,401,0,2418.21,0,Online
1061,5/4/2025,1023,2061,402,0,199.92,0,Cash
1062,5/4/2025,1198,2086,404,3,894.1,15,Debit
1063,5/4/2025,1094,2005,404,1,771.8,5,Debit
1064,5/4/2025,1123,2098,404,2,3631.44,10,Online
1065,5/4/2025,1150,2094,401,3,2466.75,15,Online
1066,5/4/2025,1034,2032,404,1,1702.08,5,Credit
1067,5/4/2025,1021,2036,404,2,348.77,10,Debit
1068,5/4/2025,1048,2000,401,0,4846.55,0,Online
1069,5/4/2025,1133,2000,404,1,872.38,5,Debit
1070,5/4/2025,1176,2040,404,2,55.26,10,Cash
1071,5/4/2025,1027,2019,404,2,747.14,10,Debit
1072,5/4/2025,1066,2068,404,2,1968.58,10,Credit
1073,5/4/2025,1156,2035,404,1,0,5,Cash
1074,5/4/2025,1105,2070,404,1,0,5,Cash
1075,5/4/2025,1094,2071,404,2,984.26,10,Debit
1076,5/4/2025,1078,2073,403,3,499.43,15,Debit
1077,5/4/2025,1188,2017,401,1,417.33,5,Debit
1078,5/4/2025,1114,2089,402,0,827.04,0,Debit
1079,5/4/2025,1054,2065,404,2,376.27,10,Debit
1080,5/4/2025,1140,2078,401,1,255.62,5,Cash
1081,5/4/2025,1099,2081,401,0,1492.44,0,Credit
1082,5/4/2025,1037,2060,404,0,1225.14,0,Credit
1083,5/4/2025,1016,2033,402,2,2007,10,Online
1084,5/4/2025,1020,2077,401,3,561.83,15,Debit
1085,5/4/2025,1102,2078,403,0,142.01,0,Cash
1086,5/4/2025,1198,2022,404,3,671.18,15,Debit
1087,5/4/2025,1002,2025,403,1,503.32,5,Debit
1088,5/4/2025,1008,2076,402,1,1450.93,5,Credit
1089,5/4/2025,1172,2004,403,1,834.52,5,Debit
1090,5/4/2025,1167,2000,402,0,969.31,0,Debit
1091,5/4/2025,1070,2099,404,2,1551.17,10,Credit
1092,5/4/2025,1171,2050,404,1,168.1,5,Cash
1093,5/4/2025,1132,2001,401,0,2061.75,0,Online
1094,5/4/2025,1140,2036,403,2,348.77,10,Debit
1095,5/4/2025,1070,2028,402,3,2551.76,15,Online
1096,5/4/2025,1103,2073,401,2,0,10,Cash
1097,5/4/2025,1044,2052,401,0,2193.78,0,Online
1098,5/4/2025,1128,2037,403,0,0,0,Cash
1099,5/4/2025,1131,2032,403,3,4728,15,Online
1100,5/4/2025,1096,2072,404,1,378.27,5,Debit
1101,5/4/2025,1193,2043,404,3,2620.35,15,Online
1102,5/4/2025,1150,2003,404,0,1155.54,0,Credit
1103,5/4/2025,1066,2008,404,1,59.93,5,Cash
1104,5/4/2025,1173,2089,402,2,0,10,Cash
1105,5/4/2025,1105,2045,401,2,499.42,10,Debit
1106,5/4/2025,1063,2036,401,3,653.94,15,Debit
1107,5/4/2025,1172,2095,403,0,981.58,0,Debit
1108,5/4/2025,1141,2022,404,2,0,10,Cash
1109,5/4/2025,1090,2027,403,1,698.25,5,Debit
1110,5/4/2025,1191,2087,402,3,955.92,15,Debit
1111,5/4/2025,1188,2025,402,1,251.66,5,Cash
1112,5/4/2025,1067,2026,402,1,380.81,5,Debit
1113,5/4/2025,1063,2079,403,1,1710.97,5,Credit
1114,5/4/2025,1199,2013,401,0,5612.16,0,Online
1115,5/4/2025,1173,2084,404,0,281.85,0,Cash
1116,5/4/2025,1195,2069,401,3,697.17,15,Debit
1117,5/4/2025,1095,2079,403,3,950.54,15,Debit
1118,5/4/2025,1147,2035,404,1,809.99,5,Debit
1119,5/4/2025,1195,2065,403,3,1411.02,15,Credit
1120,5/4/2025,1056,2096,402,0,0,0,Cash
1121,5/4/2025,1134,2054,404,0,3602.04,0,Online
1122,5/4/2025,1128,2044,404,1,373.64,5,Debit
1123,5/4/2025,1117,2015,404,2,1619.93,10,Credit
1124,5/4/2025,1176,2001,401,1,371.12,5,Debit
1125,5/4/2025,1097,2074,401,2,527.6,10,Debit
1126,5/4/2025,1092,2078,403,1,383.43,5,Debit
1127,5/4/2025,1140,2033,402,2,1338,10,Credit
1128,5/4/2025,1120,2078,403,2,227.22,10,Cash
1129,5/4/2025,1047,2063,404,1,0,5,Cash
1130,5/4/2025,1107,2089,403,2,330.82,10,Debit
1131,5/4/2025,1102,2035,404,1,1619.98,5,Credit
1132,5/4/2025,1146,2016,402,0,0,0,Cash
1133,5/4/2025,1184,2034,402,3,680.85,15,Debit
1134,5/4/2025,1097,2025,402,1,1258.29,5,Credit
1135,5/4/2025,1121,2001,402,3,0,15,Cash
1136,5/4/2025,1127,2017,403,3,0,15,Cash
1137,5/4/2025,1076,2032,401,3,6619.2,15,Online
1138,5/4/2025,1025,2088,402,0,0,0,Cash
1139,5/4/2025,1055,2032,404,0,945.6,0,Debit
1140,5/4/2025,1115,2095,403,2,0,10,Cash
1141,5/4/2025,1092,2046,403,2,80.23,10,Cash
1142,5/4/2025,1005,2052,401,2,1170.02,10,Credit
1143,5/4/2025,1173,2077,402,1,1516.94,5,Credit
1144,5/4/2025,1199,2036,403,2,871.92,10,Debit
1145,5/4/2025,1172,2065,404,3,2822.04,15,Online
1146,5/4/2025,1020,2048,403,3,1072.89,15,Credit
1147,5/4/2025,1161,2018,402,2,1301.42,10,Credit
1148,5/4/2025,1107,2080,404,0,4993.56,0,Online
1149,5/4/2025,1020,2020,403,1,1014.74,5,Credit
1150,5/4/2025,1080,2040,403,2,55.26,10,Cash
1151,5/4/2025,1154,2082,404,2,639.84,10,Debit
1152,5/4/2025,1113,2099,403,3,646.32,15,Debit
1153,5/4/2025,1105,2021,402,0,835.41,0,Debit
1154,5/4/2025,1032,2093,402,2,2419.01,10,Online
1155,5/4/2025,1190,2089,401,1,0,5,Cash
1156,5/4/2025,1042,2050,401,0,1120.68,0,Credit
1157,5/4/2025,1016,2060,401,0,816.76,0,Debit
1158,5/4/2025,1197,2050,401,0,560.34,0,Debit
1159,5/4/2025,1067,2079,402,0,1901.08,0,Credit
1160,5/4/2025,1167,2049,403,1,0,5,Cash
1161,5/4/2025,1063,2094,403,3,493.35,15,Debit
1162,5/4/2025,1160,2016,402,1,1162.87,5,Credit
1163,5/4/2025,1007,2004,403,2,2225.4,10,Online
1164,5/4/2025,1121,2059,403,3,2048.2,15,Online
1165,5/4/2025,1034,2089,402,3,2481.12,15,Online
1166,5/4/2025,1161,2095,404,2,392.63,10,Debit
1167,5/4/2025,1088,2061,402,0,799.68,0,Debit
1168,5/4/2025,1113,2039,403,3,976.44,15,Debit
1169,5/4/2025,1066,2019,403,0,933.93,0,Debit
1170,5/4/2025,1000,2066,402,2,412.85,10,Debit
1171,5/4/2025,1073,2060,401,3,0,15,Cash
1172,5/4/2025,1193,2061,403,0,199.92,0,Cash
1173,5/4/2025,1196,2055,403,1,194.18,5,Cash
1174,5/4/2025,1001,2070,403,1,61.52,5,Cash
1175,5/4/2025,1105,2071,404,3,615.16,15,Debit
1176,5/4/2025,1063,2020,404,3,375.83,15,Debit
1177,5/4/2025,1056,2033,401,3,836.25,15,Debit
1178,5/4/2025,1160,2030,403,2,271.95,10,Cash
1179,5/4/2025,1166,2095,403,3,1472.37,15,Credit
1180,5/4/2025,1048,2008,402,1,0,5,Cash
1181,5/4/2025,1074,2014,404,3,738.9,15,Debit
1182,5/4/2025,1069,2089,404,1,372.17,5,Debit
1183,5/4/2025,1082,2002,402,0,1732,0,Credit
1184,5/4/2025,1136,2002,402,0,1732,0,Credit
1185,5/4/2025,1072,2034,402,3,0,15,Cash
1186,5/4/2025,1186,2001,402,0,824.7,0,Debit
1187,5/4/2025,1038,2001,404,1,0,5,Cash
1188,5/4/2025,1087,2053,403,3,2440.6,15,Online
1189,5/4/2025,1095,2059,401,2,1638.56,10,Credit
1190,5/4/2025,1020,2096,402,0,2688.72,0,Online
1191,5/4/2025,1068,2099,404,0,1938.96,0,Credit
1192,5/4/2025,1139,2060,402,1,1102.63,5,Credit
1193,5/4/2025,1064,2048,401,0,715.26,0,Debit
1194,5/4/2025,1196,2091,402,3,0,15,Cash
1195,5/4/2025,1197,2056,402,0,1049.44,0,Credit
1196,5/4/2025,1050,2058,401,1,1800.22,5,Credit
1197,5/4/2025,1121,2049,403,2,751.87,10,Debit
1198,5/4/2025,1040,2080,401,0,1664.52,0,Credit
1199,5/4/2025,1064,2061,403,1,179.93,5,Cash
1200,5/4/2025,1092,2006,402,0,198,0,Cash
1201,5/4/2025,1060,2081,404,2,1193.95,10,Credit
1202,5/4/2025,1003,2021,403,0,2506.23,0,Online
1203,5/4/2025,1101,2031,401,0,1130.6,0,Credit
1204,5/4/2025,1148,2088,404,1,0,5,Cash
1205,5/4/2025,1095,2098,401,1,2451.22,5,Online
1206,5/4/2025,1040,2063,401,2,883.94,10,Debit
1207,5/4/2025,1194,2080,401,0,1664.52,0,Credit
1208,5/4/2025,1091,2082,402,0,0,0,Cash
1209,5/4/2025,1032,2062,402,2,1981.95,10,Credit
1210,5/4/2025,1142,2082,403,3,799.8,15,Debit
1211,5/4/2025,1187,2024,401,3,372.81,15,Debit
1212,5/4/2025,1091,2092,402,2,385.77,10,Debit
1213,5/4/2025,1010,2062,404,2,990.98,10,Debit
1214,5/4/2025,1138,2089,404,1,744.34,5,Debit
1215,5/4/2025,1145,2023,403,2,1503.26,10,Credit
1216,5/4/2025,1187,2059,403,1,1843.38,5,Credit
1217,5/4/2025,1017,2067,402,3,0,15,Cash
1218,5/4/2025,1075,2033,403,3,836.25,15,Debit
1219,5/4/2025,1000,2099,404,1,2326.75,5,Online
1220,5/4/2025,1004,2079,403,1,0,5,Cash
1221,5/4/2025,1082,2092,401,3,0,15,Cash
1222,5/4/2025,1048,2067,404,1,785.56,5,Debit
1223,5/4/2025,1156,2036,403,3,0,15,Cash
1224,5/4/2025,1164,2041,401,0,804.21,0,Debit
1225,5/4/2025,1133,2084,401,0,0,0,Cash
1226,5/4/2025,1033,2022,401,1,604.06,5,Debit
1227,5/4/2025,1027,2062,402,0,1238.72,0,Credit
1228,5/4/2025,1008,2073,404,3,1498.29,15,Credit
1229,5/4/2025,1134,2079,403,0,950.54,0,Debit
1230,5/4/2025,1093,2028,401,0,1275.88,0,Credit
1231,5/4/2025,1053,2083,404,0,2304.48,0,Online
1232,5/4/2025,1119,2081,401,2,0,10,Cash
1233,5/4/2025,1142,2095,404,2,1177.9,10,Credit
1234,5/4/2025,1181,2007,403,0,583.39,0,Debit
1235,5/4/2025,1187,2009,403,0,265.24,0,Cash
1236,5/4/2025,1055,2066,401,0,2580.3,0,Online
1237,5/4/2025,1185,2029,404,1,12.16,5,Cash
1238,5/4/2025,1049,2067,402,1,261.86,5,Cash
1239,5/4/2025,1142,2095,404,0,1963.16,0,Credit
1240,5/4/2025,1196,2081,403,3,746.22,15,Debit
1241,5/4/2025,1179,2085,404,0,242.15,0,Cash
1242,5/4/2025,1042,2023,404,2,2254.9,10,Online
1243,5/4/2025,1168,2020,404,2,601.33,10,Debit
1244,5/4/2025,1080,2070,403,2,0,10,Cash
1245,5/4/2025,1105,2097,404,2,673.68,10,Debit
1246,5/4/2025,1155,2030,402,3,509.91,15,Debit
1247,5/4/2025,1196,2070,403,2,27.34,10,Cash
1248,5/4/2025,1115,2057,404,0,1747.92,0,Credit
1249,5/4/2025,1185,2004,403,0,2781.75,0,Online
1250,5/4/2025,1132,2017,403,0,0,0,Cash
1251,5/4/2025,1076,2028,402,2,1020.7,10,Credit
1252,5/4/2025,1005,2098,403,1,3268.3,5,Online
1253,5/4/2025,1024,2004,404,2,1483.6,10,Credit
1254,5/4/2025,1039,2017,403,2,370.96,10,Debit
1255,5/4/2025,1149,2031,402,2,904.48,10,Debit
1256,5/4/2025,1076,2011,404,1,737.53,5,Debit
1257,5/4/2025,1187,2009,403,3,198.93,15,Cash
1258,5/4/2025,1044,2062,401,2,495.49,10,Debit
1259,5/4/2025,1009,2093,404,0,0,0,Cash
1260,5/4/2025,1199,2007,403,2,1400.14,10,Credit
1261,5/4/2025,1111,2053,401,1,3294.81,5,Online
1262,5/4/2025,1191,2083,401,3,768.16,15,Debit
1263,5/4/2025,1013,2039,401,2,1562.3,10,Credit
1264,5/4/2025,1138,2072,402,2,672.48,10,Debit
1265,5/4/2025,1128,2089,402,1,744.34,5,Debit
1266,5/4/2025,1012,2086,404,3,2682.3,15,Online
1267,5/4/2025,1192,2076,401,1,1450.93,5,Credit
1268,5/4/2025,1110,2037,404,1,324.13,5,Debit
1269,5/4/2025,1033,2043,401,3,4367.25,15,Online
1270,5/4/2025,1146,2095,401,3,1963.16,15,Credit
1271,5/4/2025,1067,2010,404,3,0,15,Cash
1272,5/4/2025,1198,2089,402,1,744.34,5,Debit
1273,5/4/2025,1123,2071,402,3,1845.48,15,Credit
1274,5/4/2025,1101,2083,402,1,2074.03,5,Online
1275,5/4/2025,1062,2009,403,3,66.31,15,Cash
1276,5/4/2025,1082,2087,401,0,318.64,0,Debit
1277,5/4/2025,1171,2052,404,2,0,10,Cash
1278,5/4/2025,1089,2024,403,2,298.25,10,Cash
1279,5/4/2025,1152,2083,401,2,1843.58,10,Credit
1280,5/4/2025,1043,2044,404,1,373.64,5,Debit
1281,5/4/2025,1112,2005,402,1,0,5,Cash
1282,5/4/2025,1175,2047,402,0,1004.94,0,Credit
1283,5/4/2025,1028,2094,401,1,888.03,5,Debit
1284,5/4/2025,1158,2018,403,0,2169.04,0,Online
1285,5/4/2025,1087,2088,401,2,567.48,10,Debit
1286,5/4/2025,1115,2060,401,2,980.11,10,Debit
1287,5/4/2025,1053,2094,402,1,888.03,5,Debit
1288,5/4/2025,1139,2066,403,3,2580.3,15,Online
1289,5/4/2025,1159,2093,402,0,0,0,Cash
1290,5/4/2025,1096,2074,401,2,1055.2,10,Credit
1291,5/4/2025,1043,2007,403,1,525.05,5,Debit
1292,5/4/2025,1178,2079,403,0,950.54,0,Debit
1293,5/4/2025,1119,2083,401,0,768.16,0,Debit
1294,5/4/2025,1099,2084,403,2,0,10,Cash
1295,5/4/2025,1027,2002,403,3,866,15,Debit
1296,5/4/2025,1059,2048,401,2,572.21,10,Debit
1297,5/4/2025,1124,2076,401,1,2176.39,5,Online
1298,5/4/2025,1050,2064,404,0,1470.2,0,Credit
1299,5/4/2025,1010,2031,403,2,1356.72,10,Credit
1300,5/4/2025,1125,2050,402,0,373.56,0,Debit
1301,5/4/2025,1088,2087,403,2,509.82,10,Debit
1302,5/4/2025,1160,2038,402,2,2223.62,10,Online
1303,5/4/2025,1015,2080,403,3,2496.78,15,Online
1304,5/4/2025,1007,2071,403,1,553.64,5,Debit
1305,5/4/2025,1038,2043,404,1,786.1,5,Debit
1306,5/4/2025,1022,2093,404,1,2721.38,5,Online
1307,5/4/2025,1106,2030,402,3,1019.82,15,Credit
1308,5/4/2025,1079,2077,403,3,561.83,15,Debit
1309,5/4/2025,1138,2016,402,1,872.15,5,Debit
1310,5/4/2025,1148,2069,402,1,418.3,5,Debit
1311,5/4/2025,1079,2088,402,3,709.35,15,Debit
1312,5/4/2025,1197,2018,402,2,867.62,10,Debit
1313,5/4/2025,1017,2071,401,1,553.64,5,Debit
1314,5/4/2025,1081,2018,401,2,867.62,10,Debit
1315,5/4/2025,1105,2052,403,3,731.26,15,Debit
1316,5/4/2025,1190,2081,403,1,0,5,Cash
1317,5/4/2025,1199,2024,401,1,223.69,5,Cash
1318,5/4/2025,1047,2003,403,1,346.66,5,Debit
1319,5/4/2025,1152,2029,402,0,27.02,0,Cash
1320,5/4/2025,1091,2010,404,1,210.17,5,Cash
1321,5/4/2025,1128,2077,404,2,0,10,Cash
1322,5/4/2025,1047,2049,404,3,0,15,Cash
1323,5/4/2025,1035,2020,402,1,676.49,5,Debit
1324,5/4/2025,1008,2052,401,2,585.01,10,Debit
1325,5/4/2025,1105,2028,402,1,1148.29,5,Credit
1326,5/4/2025,1016,2022,404,3,2684.72,15,Online
1327,5/4/2025,1176,2041,404,1,1447.58,5,Credit
1328,5/4/2025,1109,2051,401,3,469.28,15,Debit
1329,5/4/2025,1184,2040,404,0,103.62,0,Cash
1330,5/4/2025,1133,2013,404,3,3741.44,15,Online
1331,5/4/2025,1010,2031,404,0,1130.6,0,Credit
1332,5/4/2025,1142,2049,401,1,0,5,Cash
1333,5/4/2025,1074,2056,404,2,839.55,10,Debit
1334,5/4/2025,1198,2036,404,1,392.36,5,Debit
1335,5/4/2025,1108,2037,401,1,648.25,5,Debit
1336,5/4/2025,1118,2082,404,0,799.8,0,Debit
1337,5/4/2025,1184,2064,401,1,264.64,5,Cash
1338,5/4/2025,1199,2074,402,3,1978.5,15,Credit
1339,5/4/2025,1105,2041,404,0,0,0,Cash
1340,5/4/2025,1045,2058,402,3,0,15,Cash
1341,5/4/2025,1023,2032,403,1,1702.08,5,Credit
1342,5/4/2025,1183,2093,401,0,2267.82,0,Online
1343,5/4/2025,1029,2090,404,2,57.31,10,Cash
1344,5/4/2025,1021,2067,404,1,261.86,5,Cash
1345,5/4/2025,1096,2070,404,0,136.72,0,Cash
1346,5/4/2025,1196,2021,403,1,751.87,5,Debit
1347,5/4/2025,1041,2018,402,0,1084.52,0,Credit
1348,5/4/2025,1107,2039,403,3,0,15,Cash
1349,5/4/2025,1073,2080,402,0,3329.04,0,Online
1350,5/4/2025,1033,2025,401,2,671.09,10,Debit
1351,5/4/2025,1003,2058,404,3,2000.25,15,Online
1352,5/4/2025,1139,2000,404,1,1744.76,5,Credit
1353,5/4/2025,1055,2075,404,3,3122.56,15,Online
1354,5/4/2025,1104,2056,401,0,1574.16,0,Credit
1355,5/4/2025,1062,2070,403,1,30.76,5,Cash
1356,5/4/2025,1012,2023,402,0,2818.62,0,Online
1357,5/4/2025,1167,2044,401,1,560.47,5,Debit
1358,5/4/2025,1008,2085,403,2,0,10,Cash
1359,5/4/2025,1022,2006,401,3,990,15,Debit
1360,5/4/2025,1045,2020,403,1,1352.99,5,Credit
1361,5/4/2025,1116,2095,403,0,981.58,0,Debit
1362,5/4/2025,1023,2098,403,2,1452.58,10,Credit
1363,5/4/2025,1094,2048,401,3,1072.89,15,Credit
1364,5/4/2025,1140,2008,403,3,0,15,Cash
1365,5/4/2025,1034,2015,403,2,1079.95,10,Credit
1366,5/4/2025,1134,2052,402,1,1316.27,5,Credit
1367,5/4/2025,1156,2007,401,0,1750.17,0,Credit
1368,5/4/2025,1123,2092,403,3,0,15,Cash
1369,5/4/2025,1155,2040,403,2,27.63,10,Cash
1370,5/4/2025,1033,2078,404,3,568.04,15,Debit
1371,5/4/2025,1126,2023,402,2,2254.9,10,Online
1372,5/4/2025,1049,2000,401,0,3877.24,0,Online
1373,5/4/2025,1119,2080,401,1,0,5,Cash
1374,5/4/2025,1157,2053,404,0,1830.45,0,Credit
1375,5/4/2025,1085,2044,402,0,207.58,0,Cash
1376,5/4/2025,1163,2025,403,2,447.39,10,Debit
1377,5/4/2025,1017,2039,403,2,3905.76,10,Online
1378,5/4/2025,1196,2000,401,2,0,10,Cash
1379,5/4/2025,1087,2050,401,1,168.1,5,Cash
1380,5/4/2025,1049,2042,403,3,670.44,15,Debit
1381,5/4/2025,1121,2004,402,3,3709,15,Online
1382,5/4/2025,1039,2080,404,2,665.81,10,Debit
1383,5/4/2025,1118,2052,401,2,0,10,Cash
1384,5/4/2025,1144,2092,403,0,1446.63,0,Credit
1385,5/4/2025,1053,2073,403,2,1198.63,10,Credit
1386,5/4/2025,1016,2019,403,0,0,0,Cash
1387,5/4/2025,1086,2048,402,3,1072.89,15,Credit
1388,5/4/2025,1047,2076,401,2,0,10,Cash
1389,5/4/2025,1180,2040,401,2,110.53,10,Cash
1390,5/4/2025,1105,2011,404,1,0,5,Cash
1391,5/4/2025,1095,2057,403,1,786.56,5,Debit
1392,5/4/2025,1134,2038,402,0,926.51,0,Debit
1393,5/4/2025,1095,2004,402,0,0,0,Cash
1394,5/4/2025,1113,2064,401,3,294.04,15,Cash
1395,5/4/2025,1128,2019,402,2,1494.29,10,Credit
1396,5/4/2025,1123,2093,403,2,3023.76,10,Online
1397,5/4/2025,1036,2098,401,1,817.07,5,Debit
1398,5/4/2025,1052,2092,401,3,1928.84,15,Credit
1399,5/4/2025,1099,2091,401,0,905.79,0,Debit
1400,5/4/2025,1079,2005,401,2,1715.12,10,Credit
1401,5/4/2025,1119,2005,401,2,686.05,10,Debit
1402,5/4/2025,1005,2073,403,1,0,5,Cash
1403,5/4/2025,1082,2025,402,2,223.7,10,Cash
1404,5/4/2025,1070,2068,403,3,2460.72,15,Online
1405,5/4/2025,1171,2015,403,1,0,5,Cash
1406,5/4/2025,1040,2035,401,0,899.99,0,Debit
1407,5/4/2025,1159,2071,401,1,1660.93,5,Credit
1408,5/4/2025,1138,2044,403,2,0,10,Cash
1409,5/4/2025,1036,2090,403,1,0,5,Cash
1410,5/4/2025,1043,2009,403,2,106.1,10,Cash
1411,5/4/2025,1138,2056,401,1,944.5,5,Debit
1412,5/4/2025,1007,2060,401,0,816.76,0,Debit
1413,5/4/2025,1098,2006,401,3,990,15,Debit
1414,5/4/2025,1100,2022,404,2,1610.83,10,Credit
1415,5/4/2025,1079,2042,402,0,167.61,0,Cash
1416,5/4/2025,1193,2097,404,1,2273.67,5,Online
1417,5/4/2025,1023,2089,404,0,413.52,0,Debit
1418,5/4/2025,1116,2039,404,3,3905.76,15,Online
1419,5/4/2025,1059,2028,402,2,1531.06,10,Credit
1420,5/4/2025,1093,2050,402,2,298.85,10,Cash
1421,5/4/2025,1083,2058,404,0,2000.25,0,Online
1422,5/4/2025,1016,2060,401,2,653.41,10,Debit
1423,5/4/2025,1122,2059,402,2,1228.92,10,Credit
1424,5/4/2025,1196,2044,402,0,207.58,0,Cash
1425,5/4/2025,1103,2091,401,2,2173.9,10,Online
1426,5/4/2025,1142,2083,401,2,1229.06,10,Credit
1427,5/4/2025,1136,2059,404,3,2560.25,15,Online
1428,5/4/2025,1061,2079,402,1,2566.46,5,Online
1429,5/4/2025,1123,2049,401,2,751.87,10,Debit
